text,translation,language,category,label
بیٹا کتھے اے,بیٹا کتھے اے,punjabi,family,1
بیٹا کتھے اے,بیٹا کتھے اے,punjabi,family,1
بیٹا کتھے اے,بیٹا کتھے اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا کی کر رہیا اے,بیٹا کی کر رہیا اے,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا آیا,بیٹا آیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا گیا,بیٹا گیا,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
بیٹا بلاؤ,بیٹا بلاؤ,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کتھے اے,دھی کتھے اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی کی کر رہیا اے,دھی کی کر رہیا اے,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی آیا,دھی آیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی گیا,دھی گیا,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
دھی بلاؤ,دھی بلاؤ,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کتھے اے,چاچا کتھے اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا کی کر رہیا اے,چاچا کی کر رہیا اے,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا آیا,چاچا آیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا گیا,چاچا گیا,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
چاچا بلاؤ,چاچا بلاؤ,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کتھے اے,تایا کتھے اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا کی کر رہیا اے,تایا کی کر رہیا اے,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا آیا,تایا آیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا گیا,تایا گیا,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
تایا بلاؤ,تایا بلاؤ,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کتھے اے,ماسی کتھے اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی کی کر رہیا اے,ماسی کی کر رہیا اے,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی آیا,ماسی آیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی گیا,ماسی گیا,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
ماسی بلاؤ,ماسی بلاؤ,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کتھے اے,خالہ کتھے اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ کی کر رہیا اے,خالہ کی کر رہیا اے,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ آیا,خالہ آیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ گیا,خالہ گیا,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
خالہ بلاؤ,خالہ بلاؤ,punjabi,family,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیلیے,کرکٹ کھیلیے,punjabi,sports,1
کرکٹ کھیل رہیا آں,کرکٹ کھیل رہیا آں,punjabi,sports,1
کرکٹ کھیل رہیا آں,کرکٹ کھیل رہیا آں,punjabi,sports,1
کرکٹ کھیل رہیا آں,کرکٹ کھیل رہیا آں,punjabi,sports,1
کرکٹ کھیل رہیا آں,کرکٹ کھیل رہیا آں,punjabi,sports,1
کرکٹ کھیل رہیا آں,کرکٹ کھیل رہیا آں,punjabi,sports,1
